alert_id,timestamp,day,source,severity,title,suppressed,confidence,trust_score,C,B,H,E,trust_decision,gated,actions,rule_evaluation_latency_ms
836ea500-ed88-42ae-b65c-86f86ad1ecfc,2026-01-15T02:55:41.000Z,1,aws-cloudwatch,P3,"Lambda function error rate above threshold",false,0.761,0.7699,0.761,0.821,0.785,0.7,conditional,false,"create_incident",3
752fdf04-b9b7-4c5b-bc37-dc96e6f662cb,2026-01-15T08:28:08.000Z,1,datadog,P4,"Network packet loss on prod-vpc",false,0.821,0.8508,0.821,0.922,0.808,1,conditional,false,"",5
b240ec42-5bae-4caa-88b2-6272657bf04b,2026-01-15T03:53:50.000Z,1,newrelic,P4,"Workload health degraded: payments-stack",false,0.877,0.8625,0.877,0.627,1,0.8,conditional,false,"",3
56a3305b-a56d-47fc-b8cc-6364ad398fed,2026-01-15T07:48:50.000Z,1,splunk,noise,"Security: failed login attempts exceed threshold",false,0.967,0.8427,0.967,0.575,0.692,1,conditional,false,"",8
fac4026c-b2a1-4dcf-8343-8fec9075c0c0,2026-01-15T21:23:34.000Z,1,aws-cloudwatch,P3,"SQS dead-letter queue depth increasing",false,0.544,0.7068,0.544,0.904,0.797,1,conditional,false,"create_incident",5
e9190794-2361-4ce0-a2d9-fc3e15335189,2026-01-15T23:23:02.000Z,1,datadog,P3,"Container restart loop detected",false,0.709,0.7726,0.709,0.587,1,0.8,conditional,false,"create_incident",7
342732eb-9f5a-4e99-af99-bacbb66bbadd,2026-01-15T01:53:38.000Z,1,newrelic,P3,"Browser JS error rate spike",false,0.683,0.7254,0.683,0.788,0.743,0.8,conditional,false,"create_incident",18
06d773c4-d73b-40c2-9064-5e8a997aebe8,2026-01-15T15:34:03.000Z,1,splunk,P4,"Forwarder connectivity loss on prod-app-9",false,0.814,0.8454,0.814,0.771,0.891,1,conditional,false,"",18
0f6fa333-0d57-4558-b310-0cff4b161a10,2026-01-15T07:09:55.000Z,1,aws-cloudwatch,P4,"SQS dead-letter queue depth increasing",false,0.859,0.8378,0.859,0.654,0.841,1,conditional,false,"",10
b50f3165-21fd-43e4-ade4-beb874b92254,2026-01-15T17:27:29.000Z,1,datadog,P4,"Log volume anomaly on auth-service",false,0.89,0.8477,0.89,0.61,0.845,1,conditional,false,"",5
ad4b321d-02a4-42bc-9bf0-09f598f7d034,2026-01-15T18:58:54.000Z,1,newrelic,P4,"NRQL alert: slow database queries",false,0.839,0.8441,0.839,0.804,0.816,1,conditional,false,"",15
577164e0-e031-422c-bbb2-15b62ffbc63e,2026-01-15T04:57:17.000Z,1,splunk,P3,"Alert: unauthorized access attempt",true,,,,,,,suppressed_by_rule,false,"",4
ba621fe8-0242-4490-94e7-aaf30e204a5c,2026-01-15T00:52:00.000Z,1,aws-cloudwatch,P4,"ELB 5xx error rate elevated",false,0.794,0.8738,0.794,1,0.987,0.8,conditional,false,"",9
2a4fc010-e34d-4d8f-8fa4-e2298ba40ca5,2026-01-15T06:25:07.000Z,1,datadog,P4,"Log volume anomaly on auth-service",false,0.938,0.877,0.938,0.818,0.741,1,conditional,false,"",11
d76cb821-f9ab-46a2-9ffe-a46f7678f2c6,2026-01-15T05:18:26.000Z,1,newrelic,P2,"Infrastructure host not reporting",true,,,,,,,suppressed_by_rule,false,"",4
9cfe1bb7-1b60-4e22-aa59-5d2c6fb4ea2c,2026-01-15T17:34:08.000Z,1,splunk,P4,"Forwarder connectivity loss on prod-app-3",false,0.847,0.8742,0.847,0.9,0.863,1,conditional,false,"",4
b76c75e0-c0f2-4adc-9321-ba3abff21251,2026-01-15T03:53:35.000Z,1,aws-cloudwatch,P4,"CloudFront origin timeout",true,,,,,,,suppressed_by_rule,false,"",1
4dff775c-dea3-4ee0-ae6e-eebd1d2f825a,2026-01-15T01:48:19.000Z,1,datadog,P3,"Memory usage critical on k8s node prod-worker-8",false,0.877,0.8489,0.877,0.616,0.952,0.8,conditional,false,"create_incident",14
074919e6-7b65-4119-9d8f-9f007b3ce884,2026-01-15T02:01:06.000Z,1,newrelic,P4,"Browser JS error rate spike",false,0.861,0.8456,0.861,0.824,0.846,0.8,conditional,false,"",15
f1f739a1-3644-4001-a1be-47817430ad1f,2026-01-15T11:54:56.000Z,1,splunk,P4,"Index volume spike detected",false,0.982,0.9196,0.982,0.749,0.865,1,auto_execute,false,"",16
984f263a-d951-4f76-af70-5b38f05192b3,2026-01-15T15:15:22.000Z,1,aws-cloudwatch,noise,"S3 bucket access denied anomaly",false,0.947,0.8831,0.947,0.759,0.783,1,conditional,false,"",15
d7dd6767-cde0-4034-993e-1cf1bf30e411,2026-01-15T06:27:01.000Z,1,datadog,noise,"Disk IOPS saturated on data-warehouse",false,0.646,0.7766,0.646,0.691,1,1,conditional,false,"",8
a55f22f1-273a-457e-9b76-083abb142291,2026-01-15T03:20:22.000Z,1,newrelic,P2,"Synthetic monitor failure: checkout-flow",false,1,0.8995,1,0.77,0.816,0.8,human_review_anomaly,true,"create_incident (pending_review);page_oncall (pending_review)",5
485c835b-56e0-4ee6-9303-49526c31a420,2026-01-15T15:52:53.000Z,1,splunk,P4,"Correlation: multi-source outage pattern",false,0.904,0.9142,0.904,1,0.849,1,auto_execute,false,"",10
c1df2d0f-ba44-4da9-9c34-bbaed81587bd,2026-01-15T08:37:26.000Z,1,aws-cloudwatch,P2,"RDS connection count spike on primary-db",false,0.749,0.8002,0.749,0.668,0.902,1,conditional,true,"create_incident (gated);page_oncall (gated)",16
b646a452-eb3f-442f-ba49-09de8296d449,2026-01-15T09:49:11.000Z,1,datadog,P4,"Memory usage critical on k8s node prod-worker-12",false,0.984,0.9497,0.984,0.913,0.883,1,auto_execute,false,"",8
bc4b246f-df85-4566-ad66-defcf2d9d8e9,2026-01-15T12:39:45.000Z,1,newrelic,P3,"Workload health degraded: payments-stack",false,0.955,0.858,0.955,0.48,0.834,1,conditional,false,"create_incident",15
bbe6c0be-4c10-48ea-b934-0150bbcc28e8,2026-01-15T03:00:05.000Z,1,splunk,P4,"Forwarder connectivity loss on prod-app-11",false,0.769,0.7938,0.769,0.972,0.734,0.8,conditional,false,"",6
ec5795e2-8b0c-42b0-9cae-4705ecf5c8f4,2026-01-15T21:13:39.000Z,1,aws-cloudwatch,P1,"DynamoDB throttled reads on user-sessions",false,0.715,0.7812,0.715,0.588,0.942,1,conditional,true,"create_incident (gated);declare_mim (gated);page_oncall (gated)",3
17de7e9a-c504-4444-9125-2957128a590f,2026-01-15T16:30:36.000Z,1,datadog,P4,"Log volume anomaly on auth-service",false,0.845,0.8388,0.845,0.887,0.733,1,conditional,false,"",8
43e66a40-49b3-4a3e-8f6d-7a94d8c80493,2026-01-15T16:45:36.000Z,1,newrelic,P3,"Transaction error rate elevated on /api/orders",false,0.665,0.7159,0.665,0.578,0.787,1,conditional,false,"create_incident",17
155945c8-0d86-431b-a1c9-6eb7e3c5bc35,2026-01-15T02:25:22.000Z,1,splunk,P3,"Notable event: data exfiltration pattern",true,,,,,,,suppressed_by_rule,false,"",2
e95b98f2-01e2-46f0-9ddc-3acadd3fd8e3,2026-01-15T16:01:56.000Z,1,aws-cloudwatch,P3,"RDS connection count spike on primary-db",false,0.692,0.7297,0.692,0.58,0.787,1,conditional,false,"create_incident",10
ea1b3d81-2e9e-497d-bb3c-5a5185c923f4,2026-01-15T05:34:56.000Z,1,datadog,P4,"High latency detected on api-gateway service",false,0.881,0.8337,0.881,0.703,0.831,0.8,conditional,false,"",16
67c0f8b6-2ebe-4c40-9159-54b6bed9c437,2026-01-15T05:25:35.000Z,1,newrelic,P3,"Synthetic monitor failure: checkout-flow",false,0.666,0.6927,0.666,0.59,0.765,0.8,human_review,true,"create_incident (pending_review)",16
38a76a5d-9fb6-461e-ade4-2464a3d5bfc2,2026-01-15T01:43:49.000Z,1,splunk,P4,"Correlation search: suspicious API activity",false,0.727,0.7361,0.727,0.774,0.706,0.8,conditional,false,"",5
2f138abf-8a30-406d-a3f2-d8b4180441b4,2026-01-15T22:17:29.000Z,1,aws-cloudwatch,noise,"RDS connection count spike on primary-db",true,,,,,,,suppressed_by_rule,false,"",2
90c59aed-c79e-4a3c-b501-abce17d82a3f,2026-01-15T03:48:41.000Z,1,datadog,noise,"Disk IOPS saturated on data-warehouse",false,0.86,0.8328,0.86,0.795,0.814,0.8,conditional,false,"",11
dbb55787-ee92-4d04-a04d-9d35a3041005,2026-01-15T13:14:24.000Z,1,newrelic,P3,"Synthetic monitor failure: checkout-flow",false,0.8,0.8315,0.8,0.543,1,1,conditional,false,"create_incident",10
67697de1-9789-4a73-bc93-cfcaff6d4c88,2026-01-15T15:55:52.000Z,1,splunk,P3,"Correlation search: suspicious API activity",true,,,,,,,suppressed_by_rule,false,"",1
817f82f7-2db1-4784-b15f-b0b6a27ecd5b,2026-01-15T06:05:18.000Z,1,aws-cloudwatch,P4,"Lambda function error rate above threshold",true,,,,,,,suppressed_by_rule,false,"",4
a8fec55a-82e8-4450-842b-ec1dbe2fb210,2026-01-15T01:37:38.000Z,1,datadog,P3,"Disk IOPS saturated on data-warehouse",false,0.661,0.7083,0.661,0.532,0.872,0.8,conditional,false,"create_incident",14
cfe027f4-ce32-47ff-ae64-957cc3ff0257,2026-01-15T02:59:45.000Z,1,newrelic,P4,"Key transaction SLA violation",false,0.752,0.7579,0.752,0.796,0.73,0.8,conditional,false,"",15
53462ce5-e6c1-48fb-b720-9d69495ff8f3,2026-01-15T18:01:34.000Z,1,splunk,P3,"Correlation: multi-source outage pattern",false,0.666,0.7376,0.666,0.544,0.892,1,conditional,false,"create_incident",18
5fd8c66b-0497-4dfc-8177-9d4454e986a8,2026-01-15T14:05:00.000Z,1,aws-cloudwatch,P4,"CloudFront origin timeout",false,0.68,0.778,0.68,0.883,0.822,1,conditional,false,"",11
07e48fc8-dd44-46cb-b49c-e99903064520,2026-01-15T09:35:03.000Z,1,datadog,P4,"Custom metric threshold: cart-abandonment-rate",false,0.775,0.8242,0.775,0.941,0.782,1,conditional,false,"",4
67103774-0425-459e-816a-b6d0d6da626d,2026-01-15T17:37:18.000Z,1,newrelic,P3,"Transaction error rate elevated on /api/orders",true,,,,,,,suppressed_by_rule,false,"",1
043a9d56-094a-4c15-9d8c-eaeabc9e1bfc,2026-01-15T12:04:06.000Z,1,splunk,P2,"Notable event: data exfiltration pattern",false,1,0.9389,1,0.593,1,1,human_review_anomaly,true,"create_incident (pending_review);page_oncall (pending_review)",12
819e6bbb-99f5-4638-a859-2d27d8c4199f,2026-01-15T20:32:26.000Z,1,aws-cloudwatch,P3,"RDS connection count spike on primary-db",true,,,,,,,suppressed_by_rule,false,"",5
dee9b57e-3055-4d8c-a551-ef03af0de8f1,2026-01-15T20:35:34.000Z,1,datadog,P3,"Custom metric threshold: cart-abandonment-rate",false,0.833,0.828,0.833,0.625,0.871,1,conditional,false,"create_incident",9
55576c3c-79bf-495e-8920-c9067309cb75,2026-01-15T16:44:46.000Z,1,newrelic,P4,"Mobile crash rate increase on iOS app",false,0.663,0.6607,0.663,0.516,0.607,1,human_review,true,"",9
0a9befa9-6cc6-4298-903f-1aaeda64df13,2026-01-15T10:21:38.000Z,1,splunk,P4,"Correlation search: suspicious API activity",true,,,,,,,suppressed_by_rule,false,"",4
37fc4bf6-9b18-457b-98a4-af2079950469,2026-01-15T03:53:27.000Z,1,aws-cloudwatch,P3,"RDS connection count spike on primary-db",false,0.788,0.823,0.788,0.66,1,0.8,conditional,false,"create_incident",5
4fdc934b-584e-4e7b-af22-9403dbed92ec,2026-01-15T09:36:50.000Z,1,datadog,P3,"Container restart loop detected",false,1,0.9272,1,0.603,0.947,1,human_review_anomaly,true,"create_incident (pending_review)",5
aee065bd-fea8-4422-8658-b36658ae42cf,2026-01-15T16:10:25.000Z,1,newrelic,P4,"Distributed trace anomaly detected",false,0.736,0.8097,0.736,0.718,0.936,1,conditional,false,"",5
af736c3a-e030-48ca-9f52-35e658e45c7b,2026-01-15T05:49:07.000Z,1,splunk,P4,"Correlation search: suspicious API activity",false,0.953,0.9159,0.953,0.759,0.982,0.8,auto_execute,false,"",14
5e718d61-f157-461b-94e4-bf569a72d63b,2026-01-15T23:02:29.000Z,1,aws-cloudwatch,P4,"CloudFront origin timeout",true,,,,,,,suppressed_by_rule,false,"",2
74ec69dc-ddfa-41ad-a57e-6fdf237f812e,2026-01-15T13:38:36.000Z,1,datadog,noise,"Disk IOPS saturated on data-warehouse",false,0.915,0.8895,0.915,1,0.728,1,conditional,false,"",9
889edac2-0f26-47d0-9974-cdafe5a7fd9c,2026-01-15T03:19:55.000Z,1,newrelic,P3,"Synthetic monitor failure: checkout-flow",true,,,,,,,suppressed_by_rule,false,"",4
ac212ab4-a555-4adc-92e8-04dc7fe8cfa0,2026-01-15T00:32:52.000Z,1,splunk,P3,"Forwarder connectivity loss on prod-app-10",false,0.865,0.8645,0.865,0.878,0.881,0.8,conditional,false,"create_incident",17
a67e3a92-3d24-4ec5-a3af-1701c9f8358b,2026-01-15T05:10:17.000Z,1,aws-cloudwatch,P2,"Route53 health check failing",false,0.844,0.8259,0.844,0.873,0.772,0.8,conditional,true,"create_incident (gated);page_oncall (gated)",16
bdd532c7-1efc-4835-993f-f761dd266b97,2026-01-15T07:15:54.000Z,1,datadog,P2,"High latency detected on api-gateway service",false,0.87,0.8165,0.87,0.738,0.683,1,conditional,false,"create_incident;page_oncall",18
40713308-0254-4aa4-adb0-cf7c04374fe2,2026-01-15T23:05:04.000Z,1,newrelic,P2,"NRQL alert: slow database queries",false,1,0.855,1,0.625,0.725,0.8,human_review_anomaly,true,"create_incident (pending_review);page_oncall (pending_review)",17
0a0207ae-206d-44b5-89c0-e477b7592c19,2026-01-15T16:49:59.000Z,1,splunk,P3,"Forwarder connectivity loss on prod-app-10",false,0.795,0.8327,0.795,0.795,0.864,1,conditional,false,"create_incident",14
666c7ea0-1152-4e91-bd05-a32d53349b04,2026-01-15T08:40:01.000Z,1,aws-cloudwatch,P1,"EC2 CPU utilization exceeds 95% on prod-web-5",true,,,,,,,suppressed_by_rule,false,"",3
ddf12c63-1c25-4b7d-a002-d6c8b4d259ed,2026-01-15T14:34:22.000Z,1,datadog,noise,"Database query latency p99 exceeds SLA",false,0.853,0.7571,0.853,0.554,0.59,1,conditional,false,"",7
1ff11596-69ab-4bdb-a90a-1958286ab1de,2026-01-15T15:26:29.000Z,1,newrelic,P4,"Synthetic monitor failure: checkout-flow",false,0.846,0.8462,0.846,0.715,0.864,1,conditional,false,"",17
1c512ab7-3773-4cb4-8219-7340aa3e3853,2026-01-15T03:36:06.000Z,1,splunk,P2,"Notable event: data exfiltration pattern",false,1,0.8558,1,0.804,0.621,0.8,human_review_anomaly,true,"create_incident (pending_review);page_oncall (pending_review)",12
3bfb2509-9a12-477a-9b7a-3d634cba3c80,2026-01-15T11:46:03.000Z,1,aws-cloudwatch,P2,"Route53 health check failing",true,,,,,,,suppressed_by_rule,false,"",5
7ea8d8a1-3c93-4675-8922-5abc19a7b300,2026-01-15T18:07:49.000Z,1,datadog,P3,"Disk IOPS saturated on data-warehouse",false,0.805,0.8068,0.805,0.847,0.709,1,conditional,false,"create_incident",3
9c6ffad8-2c19-43b2-af5b-a7aaa6621ff0,2026-01-15T20:05:17.000Z,1,newrelic,P3,"Mobile crash rate increase on iOS app",false,0.887,0.9243,0.887,0.872,1,1,auto_execute,false,"create_incident",14
de1be4f9-d93a-4bac-bd9a-ea84439ab8da,2026-01-15T14:41:43.000Z,1,splunk,P2,"Search head cluster replication lag",false,0.867,0.8399,0.867,0.618,0.855,1,conditional,true,"create_incident (gated);page_oncall (gated)",13
9957c16c-0efa-483d-92ac-37b3dba837ac,2026-01-15T06:49:41.000Z,1,aws-cloudwatch,noise,"Route53 health check failing",true,,,,,,,suppressed_by_rule,false,"",2
9d3cf115-2c7f-48a2-b1d9-5a59a6a0dfcb,2026-01-15T07:32:12.000Z,1,datadog,P3,"Network packet loss on prod-vpc",false,0.66,0.7412,0.66,0.741,0.8,1,conditional,false,"create_incident",5
f29be484-02a9-4af6-91f3-7d071c832b48,2026-01-15T20:55:13.000Z,1,newrelic,P4,"Browser JS error rate spike",false,0.876,0.897,0.876,0.785,0.965,1,conditional,false,"",3
a209fa60-f840-404f-9085-bddcd1f61807,2026-01-15T14:53:23.000Z,1,splunk,P3,"Forwarder connectivity loss on prod-app-9",false,0.972,0.8361,0.972,0.669,0.599,1,conditional,false,"create_incident",15
d047c809-71ff-4462-880d-1400a01a36bb,2026-01-15T15:48:13.000Z,1,aws-cloudwatch,P4,"ELB 5xx error rate elevated",false,0.714,0.8253,0.714,0.922,0.92,1,conditional,false,"",6
73281eb0-936d-48a8-b773-8fa4ed773528,2026-01-15T01:32:39.000Z,1,datadog,P3,"Container restart loop detected",false,0.673,0.747,0.673,0.743,0.876,0.8,conditional,false,"create_incident",17
afadab26-1a7d-40d5-8b3c-cf6a33f1026d,2026-01-15T22:46:51.000Z,1,newrelic,noise,"Transaction error rate elevated on /api/orders",false,0.858,0.8685,0.858,0.597,1,1,conditional,false,"",14
9c4e7d20-bc11-4973-876e-d476217e486a,2026-01-15T10:02:33.000Z,1,splunk,noise,"Index volume spike detected",false,0.716,0.7733,0.716,0.769,0.8,1,conditional,false,"",5
158fd295-5ef3-4b88-8974-5f3751d3e1ae,2026-01-15T19:45:56.000Z,1,aws-cloudwatch,noise,"ECS task stopped unexpectedly",false,0.787,0.8082,0.787,0.653,0.867,1,conditional,false,"",9
7f8995de-745a-4474-89e6-973563765fcd,2026-01-15T08:54:27.000Z,1,datadog,noise,"Anomaly detected: request rate drop on checkout-service",false,0.806,0.8376,0.806,0.991,0.744,1,conditional,false,"",14
aced8a55-9994-45d9-92ce-cdbe4e1c79ed,2026-01-15T07:43:19.000Z,1,newrelic,P3,"Browser JS error rate spike",false,0.85,0.8392,0.85,0.595,0.9,1,conditional,false,"create_incident",10
c3e3f453-f38e-49bb-b420-a96ccd672335,2026-01-15T21:49:57.000Z,1,splunk,P3,"Security: failed login attempts exceed threshold",false,0.999,0.9691,0.999,0.859,0.963,1,auto_execute,false,"create_incident",9
f6ba0f55-9f15-4a72-9150-8b385ed91874,2026-01-15T09:40:21.000Z,1,aws-cloudwatch,P4,"EC2 CPU utilization exceeds 95% on prod-web-5",false,0.848,0.8605,0.848,0.79,0.872,1,conditional,false,"",16
8ca35a15-2282-44db-9ab1-89468bbce10f,2026-01-15T09:36:29.000Z,1,datadog,P3,"High latency detected on api-gateway service",false,0.859,0.8254,0.859,0.486,0.892,1,conditional,false,"create_incident",12
9a5af856-d720-46d3-973e-cc8859a73c87,2026-01-15T15:05:57.000Z,1,newrelic,P4,"Key transaction SLA violation",false,0.794,0.8072,0.794,0.648,0.852,1,conditional,false,"",14
60430148-8a13-4cc7-9fd4-f5ad7ffb5fe6,2026-01-15T09:05:22.000Z,1,splunk,P3,"Search head cluster replication lag",false,0.643,0.7634,0.643,0.946,0.8,1,conditional,false,"create_incident",13
e58058e7-cd9c-4de6-84ad-97089e9317e6,2026-01-15T08:43:44.000Z,1,aws-cloudwatch,P2,"RDS connection count spike on primary-db",false,0.886,0.8482,0.886,0.666,0.821,1,conditional,true,"create_incident (gated);page_oncall (gated)",7
213ab434-8da1-4e10-9f37-936404097eaf,2026-01-15T06:31:05.000Z,1,datadog,P4,"Container restart loop detected",false,0.744,0.7095,0.744,0.433,0.69,1,conditional,false,"",18
b340ca23-472f-4c7e-8f34-5c93fe4188da,2026-01-15T10:19:51.000Z,1,newrelic,P3,"Transaction error rate elevated on /api/orders",true,,,,,,,suppressed_by_rule,false,"",2
899d4c17-bec6-4976-9a99-2b77fa8a11f1,2026-01-15T20:15:00.000Z,1,splunk,P3,"Forwarder connectivity loss on prod-app-12",false,0.721,0.7963,0.721,0.839,0.84,1,conditional,false,"create_incident",9
5c36f7e7-7463-4884-8774-7862f12123a5,2026-01-15T05:20:19.000Z,1,aws-cloudwatch,noise,"ECS task stopped unexpectedly",true,,,,,,,suppressed_by_rule,false,"",4
f75a94ab-2439-4786-bc33-48827718a87d,2026-01-15T02:35:12.000Z,1,datadog,noise,"Custom metric threshold: cart-abandonment-rate",false,0.749,0.7107,0.749,0.543,0.779,0.6,conditional,false,"",6
b8f44b9a-9820-499e-88dc-6ad4978c7c90,2026-01-15T15:28:42.000Z,1,newrelic,P3,"Synthetic monitor failure: checkout-flow",false,0.881,0.8186,0.881,0.491,0.818,1,conditional,false,"create_incident",6
59609e13-d3f5-4999-8365-bce25a28db1d,2026-01-15T08:31:44.000Z,1,splunk,P4,"Log ingestion delay exceeding 5 minutes",false,0.812,0.8714,0.812,0.923,0.908,1,conditional,false,"",18
4739dc4b-4d9f-4c6b-84a6-0699a7a8599a,2026-01-15T01:23:17.000Z,1,aws-cloudwatch,noise,"Lambda function error rate above threshold",false,0.708,0.8017,0.708,0.785,1,0.8,conditional,false,"",18
f3d38c5e-134d-40dd-b36e-64e1757881b4,2026-01-15T23:36:11.000Z,1,datadog,noise,"Database query latency p99 exceeds SLA",false,0.657,0.723,0.657,0.587,0.906,0.8,conditional,false,"",17
bc3aae99-f6e5-4fe7-8342-8031769b660b,2026-01-15T13:22:15.000Z,1,newrelic,noise,"NRQL alert: slow database queries",false,0.83,0.8472,0.83,0.62,0.957,1,conditional,false,"",12
98acc328-a6a7-4a40-9b53-572ab39acbdb,2026-01-15T13:07:16.000Z,1,splunk,P2,"Notable event: data exfiltration pattern",false,0.712,0.7711,0.712,0.876,0.735,1,conditional,true,"create_incident (gated);page_oncall (gated)",5
0e8de9b6-4256-4ba3-848f-5cf358d03009,2026-01-15T14:18:36.000Z,1,aws-cloudwatch,P1,"ELB 5xx error rate elevated",false,0.845,0.8611,0.845,0.689,0.941,1,conditional,true,"create_incident (gated);declare_mim (gated);page_oncall (gated)",17
312cb21c-4c09-42f2-b903-3c4ed0da52f0,2026-01-15T18:31:38.000Z,1,datadog,P4,"Disk IOPS saturated on data-warehouse",false,0.865,0.8878,0.865,0.832,0.922,1,conditional,false,"",17
9028db6d-17ab-4f3e-85ff-e9718db9686f,2026-01-15T16:59:09.000Z,1,newrelic,P4,"Mobile crash rate increase on iOS app",false,0.708,0.7992,0.708,0.635,1,1,conditional,false,"",12
7c7d2839-2768-4d51-8e4f-1acd053131ac,2026-01-15T20:11:25.000Z,1,splunk,P4,"Correlation search: suspicious API activity",false,0.832,0.7957,0.832,0.643,0.733,1,conditional,false,"",12
aeadbc1b-b558-4fc3-b0fa-9aff6c9857ee,2026-01-15T02:20:56.000Z,1,aws-cloudwatch,P4,"CloudFront origin timeout",false,0.755,0.746,0.755,0.63,0.776,0.8,conditional,false,"",15
b2c2a6d1-164c-4ddf-b9c7-d328f3683392,2026-01-15T07:29:53.000Z,1,datadog,noise,"Container restart loop detected",false,0.724,0.702,0.724,0.415,0.711,1,conditional,false,"",14
03f8a780-8a19-4e26-b2d1-18ffa9ee4566,2026-01-15T03:30:51.000Z,1,newrelic,P2,"Infrastructure host not reporting",false,0.817,0.7455,0.817,0.507,0.724,0.8,conditional,false,"create_incident;page_oncall",7
8527e8c6-240d-4907-aad4-f8899af9cbaa,2026-01-15T13:07:02.000Z,1,splunk,P4,"Log ingestion delay exceeding 5 minutes",false,0.961,0.9379,0.961,0.763,0.972,1,auto_execute,false,"",12
5be644b3-eeb9-4916-982d-c7cb9bcb084f,2026-01-15T12:50:55.000Z,1,aws-cloudwatch,P2,"ECS task stopped unexpectedly",false,0.837,0.8945,0.837,1,0.904,1,conditional,false,"create_incident;page_oncall",6
9b485e2e-6ef0-4384-a719-01de1545dd30,2026-01-15T05:30:05.000Z,1,datadog,P4,"APM trace error spike on payment-processor",false,0.631,0.6908,0.631,0.639,0.798,0.8,human_review,true,"",11
31616d6d-8eec-4cb3-80d1-c51a2366773c,2026-01-15T01:31:24.000Z,1,newrelic,P4,"Infrastructure host not reporting",false,0.963,0.8984,0.963,0.636,0.966,0.8,conditional,false,"",7
32332f33-8ff1-4228-a1d6-bf5f063d23a2,2026-01-15T06:46:20.000Z,1,splunk,P4,"Index volume spike detected",false,0.765,0.7908,0.765,0.717,0.803,1,conditional,false,"",9
7361eada-afe6-4c14-b7ed-629d5e32ef56,2026-01-15T09:00:30.000Z,1,aws-cloudwatch,P4,"RDS connection count spike on primary-db",false,0.688,0.7783,0.688,0.774,0.873,1,conditional,false,"",18
6b2204c6-4165-4ab9-9a26-0f18ea35a201,2026-01-15T10:33:56.000Z,1,datadog,noise,"Log volume anomaly on auth-service",false,0.718,0.8113,0.718,0.779,0.942,1,conditional,false,"",9
